Order,Component,Type
4183,あの競争を見るのは楽しい。,sentence
4184,ボブ,word
4185,「君の電話が１分以内なら、ぼくは何でもしてやるよ」とボブは言う。,sentence
4186,俵,kanji
4187,競技,word
4188,あなたはその競技に参加するつもりですか。,sentence
4189,枚,kanji
4190,枚,word
4191,あなたの写真を１枚持っていてもいいですか。,sentence
4192,簡,kanji
4193,簡単,word
4194,あのゲームは簡単だったよ。,sentence
4195,伯,kanji
4196,伯父,word
4197,あれらの家は私の叔父の家です。,sentence
4198,精,kanji
4199,精神,word
4200,彼らは私のことを協力の精神にかけるという。,sentence
4201,掃,kanji
4202,除,kanji
4203,掃除,word
4204,あなたはここにいるんだから、掃除を手伝えるだろう。,sentence
4205,紛,kanji
4206,紛争,word
4207,彼らはその紛争を終わらせた。,sentence
4208,答え,word
4209,あなたの答えで間違いない？,sentence
4210,恩,kanji
4211,組合,word
4212,彼らは私に、会社の組合に入るよう頼んだ。,sentence
4213,値,kanji
4214,値段,word
4215,あの木の椅子の値段は、30ドルだった。,sentence
4216,経験,word
4217,あなたに教えたこれらのことは私が経験で知っている。,sentence
4218,床,kanji
4219,経験家が無い時には無経験な者を使うよりほかは無い。,sentence
4220,床,word
4221,その子は８時に床につきます。,sentence
4222,桜,kanji
4223,昏,kanji
4224,婚,kanji
4225,結婚,word
4226,「彼女と結婚するつもりなんだ」「やめといた方がいいよ」,sentence
4227,神,word
4228,あなたの神、今どこにいるか。,sentence
4229,留,kanji
4230,結局,word
4231,けっきょく、実力が勝つ。,sentence
4232,得意,word
4233,「自分で作った」と得意そうに彼は言った。,sentence
4234,結論,word
4235,その問題は結論を出す前によく考えるべきだ。,sentence
4236,なれる,word-reading
4237,あなたの助けになれる人を知っている。,sentence
4238,破,kanji
4239,統合,word
4240,２つの国は１つの政府に統合された。,sentence
4241,翻,kanji
4242,翻訳,word
4243,あなたは私の翻訳を手伝ってくれる。,sentence
4244,臤,kanji
4245,緊,kanji
4246,緊急,word
4247,彼には僕に話したい緊急の知らせがあった。,sentence
4248,振る,word
4249,そんないい人を振ったなんて、いったい何を考えてるの？,sentence
4250,耕,kanji
4251,総理,word
4252,橋,word
4253,あなたは橋は安全だというが、それでも私は気をつけることにする。,sentence
4254,扁,kanji
4255,編,kanji
4256,編成,word
4257,話し掛ける,word
4258,そのとき誰かに話し掛けたいような気がした。,sentence
4259,編集,word
4260,空気,word
4261,お前は空気が読めないのか？,sentence
4262,緩,kanji
4263,緩和,word
4264,コート,word
4265,あなたが家を出た後で、私はあなたのコートに気づきました。,sentence
4266,練習,word
4267,あなたはいつピアノの練習をしますか。,sentence
4268,ちゃん,word
4269,メアリーちゃんは明日何をするつもり？,sentence
4270,美術,word
4271,トムは現代美術を見る目がある。,sentence
4272,尊敬,word
4273,あなたが人生で最も尊敬しているのは誰ですか。,sentence
4274,老人,word
4275,あなたはなぜ彼のことをまるで老人であるかのように話すのか。,sentence
4276,ラジオ,word
4277,あなたはラジオでそのニュースを聞きましたか。,sentence
4278,寄,kanji
4279,匈,kanji
4280,胸,kanji
4281,胸,word
4282,彼の食べ方といったら、胸が悪くなるね。,sentence
4283,倍,word
4284,4の5倍は20である。,sentence
4285,能力,word
4286,そんなことは私の能力ではできない。,sentence
4287,無くす,word
4288,ここで何か無くしたのですか。,sentence
4289,なくす,word
4290,あいつはまた自分の傘をなくしたよ。,sentence
4291,臨,kanji
4292,その老人は生きる意欲をなくした。,sentence
4293,臨時,word
4294,彼等は貿易問題について臨時の会合を開いた。,sentence
4295,すっかり,word
4296,あと１、２週間も休めば、すっかりよくなりますよ。,sentence
4297,自信,word
4298,これが正しいかどうか自信がない。,sentence
4299,アメリカ人,word
4300,あなたに会いたがっているアメリカ人の女の子がいます。,sentence
4301,自己,word
4302,トムって自己中だと思う。,sentence
4303,テスト,word
4304,「テストどうだった？」「思ってたほど難しくなかった」,sentence
4305,自治,word
4306,その教師は学生自治委員会の決定を支持した。,sentence
4307,馬,word
4308,あなたの馬はどこ？,sentence
4309,稼,kanji
4310,稼,word-component
4311,破,word
4312,ばか,word
4313,あいつが僕のことを「ばかなやつ」っていったんだよ。,sentence
4314,航空,word
4315,晩,kanji
4316,晩,word
4317,あの晩、トムと一緒だった？,sentence
4318,色,word
4319,あなたはこの色が好きですか。,sentence
4320,火事,word
4321,その地震のあと火事となった。,sentence
4322,液,kanji
4323,芸術,word
4324,これは芸術なの？,sentence
4325,大いに,word
4326,あなたが教えてくれたことからおおいに得るところがあった。,sentence
4327,若者,word
4328,いったいこの本は若者のためになるのだろうか。,sentence
4329,落とす,word
4330,あの、帽子落とされましたよ。,sentence
4331,率,kanji
4332,英語,word
4333,「あなたはかなり英語が得意なんですよね？」「そう思いたいものです。」,sentence
4334,止まる,word
4335,あなたは絶対止まりませんね。,sentence
4336,行方,word
4337,容疑者の行方はまだ分からない。,sentence
4338,式,word
4339,その式に参加してくれますか。,sentence
4340,略,kanji
4341,行為,word
4342,あなたの行為の責任をもってもらおう。,sentence
4343,ケン,sentence-component
4344,あなたの車はケンによって洗われました。,sentence
4345,眼,kanji
4346,衛星,word
4347,月は地球の衛星だ。,sentence
4348,同意,word
4349,あなたがあの計画に同意してくれて、私はとてもうれしい。,sentence
4350,表情,word
4351,あなたの表情から良い知らせがあるとすぐ分かります。,sentence
4352,構う,word
4353,「結婚してからも私働いて構わないわよ」と彼女は言った。,sentence
4354,表現,word
4355,あの時は、どんなにうれしかったか表現できません。,sentence
4356,完全,word
4357,あなたたちはいつも完全である必要はありません。,sentence
4358,被害,word
4359,火はすぐに消されたので、その家はあまり被害を受けなかった。,sentence
4360,更に,word
4361,あなたは、それよりもさらに大きなことを見ることになります。,sentence
4362,装置,word
4363,この機械には安全装置が付いていない。,sentence
4364,不可能,word
4365,あなたがたの協力がなければこの計画は不可能でしょう。,sentence
4366,製,kanji
4367,製品,word
4368,あなたにお見せしたい新しい製品があります。,sentence
4369,予約,word
4370,「ホテルの予約はしてありますか」「すみませんが、まだなんです」,sentence
4371,製造,word
4372,この会社はテレビを製造しています。,sentence
4373,以外,word
4374,あなたが私に話してくれたこと以外彼について何も知らない。,sentence
4375,貧,kanji
4376,垂,kanji
4377,郵,kanji
4378,郵便,word
4379,けさは私に何か郵便来ていませんか。,sentence
4380,請,kanji
4381,要請,word
4382,そういう事情なのでその要請は認められない。,sentence
4383,貧しい,word
4384,あなたは別として、我々は皆貧しい。,sentence
4385,見解,word
4386,あなたの見解は興味深い。,sentence
4387,番号,word
4388,あなたの番号はお出になりません。,sentence
4389,親,word
4390,うちの親、俺の彼女のことが気に入らないんだ。,sentence
4391,カボチャ,word
4392,「カボチャ、いくつ欲しいの？」「３つ、お願いします」,sentence
4393,なんか,word
4394,あいつの言うことなんか気にするな。,sentence
4395,観光,word
4396,ところで、そこに滞在中、観光に行く暇はありましたか。,sentence
4397,辺り,word
4398,市内観光は楽しかったのですが、少し疲れてしまいました。,sentence
4399,測,kanji
4400,あたりがもう暗くなっていることに気がついた。,sentence
4401,観測,word
4402,彼がその辺りを突いてても何も感じなかったんだ。,sentence
4403,近付く,word
4404,あの犬には近づくな。,sentence
4405,富,kanji
4406,解散,word
4407,会は八時に解散した。,sentence
4408,場,word
4409,この場にいられることを、大変うれしく思います。,sentence
4410,禹,kanji
4411,属,kanji
4412,記念,word
4413,アメリカ旅行のよい記念になりました。,sentence
4414,現れる,word
4415,あまり待たないうちに彼が現れた。,sentence
4416,設備,word
4417,そのホテルは設備がよい。,sentence
4418,負ける,word
4419,あんな男にまけてはいけない。,sentence
4420,設置,word
4421,ボール,word
4422,あなたは二つのボールを持っています。,sentence
4423,斥,kanji
4424,訴,kanji
4425,訟,kanji
4426,訴訟,word
4427,私はその医者を相手取って訴訟を起こした。,sentence
4428,去年,word
4429,あなたは何故去年京都に住んでいたのですか。,sentence
4430,評,kanji
4431,評価,word
4432,あなたはどのようにして学生を評価しますか。,sentence
4433,肉,word
4434,2番のお料理には肉が入っています。,sentence
4435,試験,word
4436,1月に試験を受ける予定です。,sentence
4437,間違える,word
4438,あなたがたは間違えることを怖がる必要はありません。,sentence
4439,話題,word
4440,あなたは野球の話題を楽しんでいるのだと思っていました。,sentence
4441,毎朝,word
4442,あなたは毎朝たいてい何時に起きましたか。,sentence
4443,税,kanji
4444,認識,word
4445,世界は彼を認識していなかった。,sentence
4446,首,word
4447,あなたのおいでをみんなで首を長くして待っています。,sentence
4448,説明,word
4449,あとになって初めて、それをやった理由を彼は説明した。,sentence
4450,暖,kanji
4451,暖かい,word
4452,「私は暖かい家がほしいんだ」男の子は言いました。,sentence
4453,課長,word
4454,彼女は課長に話しかけた。,sentence
4455,種,word
4456,ある種の鳥は飛べない。,sentence
4457,講,kanji
4458,講演,word
4459,ラジオで彼の講演を聞いた。,sentence
4460,警視,word
4461,庁,kanji
4462,庁,word
4463,警視庁,word
4464,議論,word
4465,あなたと議論しても無駄だ。,sentence
4466,豊,kanji
4467,豊か,word
4468,あれは豊かな家庭です。,sentence
4469,賀,kanji
4470,負担,word
4471,その仕事は私の健康にとって負担だ。,sentence
4472,費用,word
4473,この費用は誰が出すの。,sentence
4474,資料,word
4475,それらの資料から私たちには、彼が話し好きで、芸術、政治、そして人生について議論するのが好きだったことがわかっている。,sentence
4476,墓,kanji
4477,資産,word
4478,彼女はちょっとした資産を持っている。,sentence
4479,賛,kanji
4480,賛成,word
4481,「私は彼に賛成です」「私もです」,sentence
4482,購,kanji
4483,不動産が高すぎるという意見に賛成だ。,sentence
4484,購入,word
4485,原子力を軍事上の目的に使用することに、われわれは絶対に賛成してはならない。,sentence
4486,損,kanji
4487,その他購入するものはありますでしょうか。,sentence
4488,赤字,word
4489,あの会社は赤字だ。,sentence
4490,身,word
4491,お母さんの身になってごらんなさい。,sentence
4492,軍,word
4493,この近くに軍の基地がある。,sentence
4494,罪,kanji
4495,輸送,word
4496,商品は船で輸送された。,sentence
4497,群,kanji
4498,辞任,word
4499,トムはメアリーの辞任を求めた。,sentence
4500,途,kanji
4501,首相と閣僚が辞任した。,sentence
4502,途中,word
4503,あなたは駅に行く途中ですか。,sentence
4504,通常,word
4505,この事務所の通常営業時間は９時から５時までです。,sentence
4506,通産,word-component
4507,通産省,word
4508,通貨,word
4509,当局は通貨を安定させようと懸命だが、どうにもならない。,sentence
4510,鉱,kanji
4511,絡,kanji
4512,連絡,word
4513,あなたから連絡がない限り、五時に会う予定でいます。,sentence
4514,預,kanji
4515,逮,kanji
4516,捕,kanji
4517,逮捕,word
4518,あなたを逮捕します。,sentence
4519,飼,kanji
4520,進出,word
4521,うちの会社がアメリカに進出するなんて夢にも思わなかった。,sentence
4522,運営,word
4523,学校を運営する費用が上昇し続けた。,sentence
4524,運転,word
4525,あなたが車を運転するのは危険だと思う。,sentence
4526,道路,word
4527,ある日彼はその道路を歩いていました。,sentence
4528,徳,kanji
4529,違い,word
4530,あなたと彼女の考えには違いがありますか。,sentence
4531,選ぶ,word
4532,それらの事実から判断すれば、森氏は金持ちにちがいない。,sentence
4533,部屋,word
4534,どこか機構が悪いに違いない。,sentence
4535,長期,word
4536,「神様!誰がこの人達を選んだの?」「神様がこの人達を選んだんだよ。」,sentence
4537,開催,word
4538,あいつら、ホテルの部屋の鍵失くしたんだ。,sentence
4539,開始,word
4540,そのコンサートは来年の夏に開催される。,sentence
4541,帛,kanji
4542,その会合は当初の予定どおりに開催された。,sentence
4543,綿,kanji
4544,パーティーの開始に間に合うでしょうか。,sentence
4545,開放,word
4546,その公園は全ての人に開放されています。,sentence
4547,関税,word
4548,このカメラには関税がかかります。,sentence
4549,防止,word
4550,複,kanji
4551,障,kanji
4552,障害,word
4553,彼は多くの障害にもかかわらずその仕事をした。,sentence
4554,適,kanji
4555,集会,word
4556,先月、集会があった。,sentence
4557,夋,kanji
4558,酸,kanji
4559,集団,word
4560,日本人は集団で旅行するのが好きだ。,sentence
4561,銅,kanji
4562,雇,kanji
4563,雇用,word
4564,銭,kanji
4565,雑,kanji
4566,誌,kanji
4567,雑誌,word
4568,あなたが私に貸してくれた雑誌はとてもおもしろい。,sentence
4569,難民,word
4570,僕は難民です。,sentence
4571,雨,word
4572,「明日雨が降るだろうか」「降らないと思う」,sentence
4573,電気,word
4574,私は花に水をやる必要はなかった。水をやった直後に雨が降り始めた。,sentence
4575,需,kanji
4576,雨が降る恐れがある。,sentence
4577,需要,word
4578,あなた電気を消し忘れてたわよ。,sentence
4579,非常,word
4580,この商品の需要は多い。,sentence
4581,水(氺),kanji-variant
4582,あなたの質問は答えるのが非常に難しい。,sentence
4583,暴,kanji
4584,面,word
4585,あたり１面花だった。,sentence
4586,絜,kanji
4587,潔,kanji
4588,革命,word
4589,その国に革命が起こった。,sentence
4590,音,word
4591,「テレビの音を小さくしてもらえませんか」って言ったんですよ！,sentence
4592,首都,word
4593,アメリカの首都はどこですか。,sentence
4594,黒字,word
4595,今月は黒字である。,sentence
4596,燃,kanji
4597,日本の貿易黒字は史上最高を記録しました。,sentence
4598,一定,word
4599,筑,kanji
4600,築,kanji
4601,曾,kanji
4602,層,kanji
4603,一層,word
4604,あなたと会って、より一層あなたのことが、好きになりました。,sentence
4605,三つ,word
4606,下車,word
4607,次の駅で下車します。,sentence
4608,不信,word
4609,両親,word
4610,あなたに、私の両親に会ってもらいたいんですが。,sentence
4611,中学,word
4612,彼は、中学で英語を教えている。,sentence
4613,中学生,word
4614,彼は中学生になった。,sentence
4615,中止,word
4616,あれほど激しく雨が降らなかったら、試合は中止されなかっただろう。,sentence
4617,乗用,word
4618,乗用車,word
4619,大きな乗用車が止まり、背の高い女性が降りた。,sentence
4620,額,kanji
4621,争い,word
4622,争いでは何も解決しないよ。,sentence
4623,交代,word
4624,そこは行く途中私達は交代で車を運転した。,sentence
4625,仕組み,word
4626,この機械の仕組みを説明してもらえますか？,sentence
4627,付近,word
4628,代わり,word
4629,あなたの代わりに私が彼に会いに行きます。,sentence
4630,代理,word
4631,彼は兄の代理として集会に参加した。,sentence
4632,以前,word
4633,あなたに以前会ったことがあるように思う。,sentence
4634,仁,kanji
4635,任期,word
4636,大統領の任期は四年である。,sentence
4637,伸,kanji
4638,伸び,word
4639,父は夕食がすんでから伸びをした。,sentence
4640,低下,word
4641,住所,word
4642,あなたが彼女の住所を知らないなんて考えられない。,sentence
4643,体育,word
4644,トムは体育の先生だ。,sentence
4645,何か,word
4646,幼,kanji
4647,何度,word
4648,あの本は何度も読んだことがある。,sentence
4649,裕,kanji
4650,余裕,word
4651,これ以上時間を無駄にしてる余裕はないんだ。,sentence
4652,供給,word
4653,あなたは私が必要としているものすべてを私に供給できますか。,sentence
4654,価値,word
4655,供給は需要に比例する。,sentence
4656,后,kanji
4657,「このカメラはどれくらいの価値がありますか」「約１００ドルくらいです」,sentence
4658,促,kanji
4659,促進,word
4660,世界平和を促進するために、努力しなければならない。,sentence
4661,保証,word
4662,この情報が間違い無いことは私が保証します。,sentence
4663,信用,word
4664,「信用して」と彼は言った。,sentence
4665,信頼,word
4666,あなたは私たちの誰からも信頼されている。,sentence
4667,俳,kanji
4668,俳優,word
4669,あなたの好きな俳優は誰ですか。,sentence
4670,値上げ,word
4671,４月から公共料金が値上げになる。,sentence
4672,倫,kanji
4673,倫理,word
4674,側,word
4675,「それに、地球の反対側だと考えればそんなに高くはないわよ」と言う。,sentence
4676,優先,word
4677,何よりも安全を優先しなければならない。,sentence
4678,児童,word
4679,以前から児童文学を書いてみたいと思っていました。,sentence
4680,否,kanji
4681,入札,word
4682,全力,word
4683,あなたは全力を出しさえすればよい。,sentence
4684,全部,word
4685,「僕のケーキは？」「ごめん、全部食べちゃった」,sentence
4686,公明,word
4687,兵士,word
4688,あの兵士は先生になりました。,sentence
4689,再建,word
4690,再開,word
4691,学校は九月に再開される。,sentence
4692,冬,word
4693,あまりお金がないので、私はこの冬は新しいコートなしで過ごさなければならない。,sentence
4694,孚,kanji
4695,乳,kanji
4696,出席,word
4697,「どうして日本に行くの？」「東京の会議に出席するためだ」,sentence
4698,出演,word
4699,トムはテレビに出演するようにいわれた。,sentence
4700,出版,word
4701,あなたの本、いつ出版されるの？,sentence
4702,析,kanji
4703,分析,word
4704,この分析では次の結果が出ている。,sentence
4705,制作,word
4706,制限,word
4707,このテストに時間制限はありません。,sentence
4708,宝,kanji
4709,割合,word
4710,届,kanji
4711,劇,word
4712,「私はその劇を見たことがあります」「私もあります」,sentence
4713,勉強,word
4714,「何の勉強してるの？」「フランス語よ」,sentence
4715,動向,word
4716,財政の専門家たちは最近の動向をどう判断してよいのかわからないのです。,sentence
4717,勝る,word
4718,「私の後から来る方は私に優る方である。私より先におられたからである。」といったのはこの方の事です。,sentence
4719,拝,kanji
4720,勝負,word
4721,トムと勝負してるの？,sentence
4722,勢い,word
4723,彼の勢いはもうだれにも止められない。,sentence
4724,勤,kanji
4725,勤務,word
4726,その警官は今勤務中だ。,sentence
4727,沿,kanji
4728,半,word
4729,トムは1年半前に亡くなりました。,sentence
4730,卒業,word
4731,あなたがアメリカから帰るまでに私は大学を卒業してしまっているでしょう。,sentence
4732,城,kanji
4733,単位,word
4734,単位を落としちゃうかもしれないんだよ。,sentence
4735,奏,kanji
4736,印象,word
4737,この本の印象をどうぞ。,sentence
4738,原告,word
4739,原油,word
4740,参考,word
4741,ご参考までに。,sentence
4742,巻,kanji
4743,友好,word
4744,これらの動物はとても友好的でもある。,sentence
4745,反応,word
4746,我々は日米間の友好関係を維持しなければならない。,sentence
4747,収支,word
4748,このニュースに対する彼の反応はどうでしたか。,sentence
4749,染,kanji
4750,何とか収支が合えばいいんだが。,sentence
4751,帝,kanji
4752,締,kanji
4753,取り締まり,word
4754,取締役,word
4755,取締役の演説をどう思いますか。,sentence
4756,并,kanji
4757,併,kanji
4758,合併,word
4759,たぶん会社が合併するんじゃないかって思うんだけど。,sentence
4760,合同,word
4761,合計,word
4762,この数字を合計しなさい。,sentence
4763,同士,word
4764,彼らはお隣同士です。,sentence
4765,向上,word
4766,あなたのフランス語を向上させる機会になるだろうと思いました。,sentence
4767,手(龵),kanji-variant
4768,看,kanji
4769,周囲,word
4770,周囲には誰も居なかった。,sentence
4771,砂,kanji
4772,紅,kanji
4773,和解,word
4774,僕は彼らを和解させてくれるように彼に頼んだ。,sentence
4775,肺,kanji
4776,唯一,word
4777,あなたは、私の知っている中で、唯一、ボストンに行ったことがある人です。,sentence
4778,国交,word
4779,国営,word
4780,圧力,word
4781,その計画は世論の圧力で中止になった。,sentence
4782,地,word
4783,ここの地ビールは美味しい。,sentence
4784,地上,word
4785,太陽がなければ私たちは地上で生きていけない。,sentence
4786,地下,word
4787,今日は地上、明日は地下。,sentence
4788,地位,word
4789,あなたは会社での地位に満足していますか。,sentence
4790,地価,word
4791,日本の地価はとても高い。,sentence
4792,盤,kanji
4793,基盤,word
4794,場面,word
4795,この場面は君が良くない。,sentence
4796,朗,kanji
4797,塾,kanji
4798,塾,word
4799,塾に行かなきゃ。,sentence
4800,売り上げ,word
4801,今は売り上げが落ちている。,sentence
4802,玨,kanji
4803,班,kanji
4804,売買,word
4805,変わる,word
4806,「トムのこと嫌いなの？」「嫌いじゃないよ。ちょっと変わった人だなとは思うけど」,sentence
4807,納,kanji
4808,社会構造はそれほど変わらない。,sentence
4809,変更,word
4810,この分では予定を変更せざるをえないだろう。,sentence
4811,屯,kanji
4812,純,kanji
4813,多様,word
4814,病気は通常１つではなく、多様な原因によって起こる。,sentence
4815,蚕,kanji
4816,多角,word
4817,大人,word
4818,「ぼく早く大人になりたい」「なんで？」「だって、大人になったらもう勉強しなくていいんでしょ？」,sentence
4819,大使館,word
4820,オーストラリア大使館はどこですか？,sentence
4821,大半,word
4822,トムはメアリーにいくつか答えられない質問もしたが、メアリーは大半の質問には答えることができた。,sentence
4823,坒,kanji
4824,大手銀行の大半がこの制度を導入している。,sentence
4825,陛,kanji
4826,大型,word
4827,彼らは大型の車が好きだった。,sentence
4828,大臣,word
4829,ここが総理大臣の住んでいる家です。,sentence
4830,骨,kanji
4831,大量,word
4832,彼はあまりにも大量のビールを飲む。,sentence
4833,天,word
4834,トムは天にも昇る思いだった。,sentence
4835,失業,word
4836,この２年間彼女は失業している。,sentence
4837,好調,word
4838,彼女好調ですね。,sentence
4839,妥,kanji
4840,妥協,word
4841,この店に関しては妥協せざるを得なかった。,sentence
4842,学園,word
4843,学習,word
4844,あなたの学校ではどの男子も料理を学習しなければなりませんか。,sentence
4845,学者,word
4846,ある学者が人権についてすばらしい演説を行った。,sentence
4847,異,kanji
4848,定期,word
4849,ボブは定期を家に忘れ、そのせいで学校に遅刻した。,sentence
4850,盛,kanji
4851,実は,word
4852,実行,word
4853,あなたがすぐにしなければならない最も大切なことの一つは、その計画を実行することだ。,sentence
4854,翌,kanji
4855,対日,word
4856,アメリカの対日貿易赤字は解決の見通しがありません。,sentence
4857,専攻,word
4858,トムはフランス語を専攻してたんだ。,sentence
4859,著,kanji
4860,小,word
4861,われわれの世界は宇宙の小部分にすぎない。,sentence
4862,小学校,word
4863,この本はね、小学校の時に読んだよ。,sentence
4864,小説,word
4865,「どんな本を読んでるの？」「小説よ」,sentence
4866,少数,word
4867,その店には少数の客がいた。,sentence
4868,就職,word
4869,やっと就職できたぞ！,sentence
4870,川,word
4871,あなたがその川を渡るのは危険だと思う。,sentence
4872,郷,kanji
4873,差別,word
4874,すべての差別を無くすために、私たちはあらゆる努力をしなければならない。,sentence
4875,閉,kanji
4876,帰国,word
4877,まもなく父は帰国するだろうと思います。,sentence
4878,年度,word
4879,廃,kanji
4880,廃止,word
4881,あの古い法律はみな廃止されてしまった。,sentence
4882,創,kanji
4883,建物,word
4884,あの建物、私の娘にくれてください。,sentence
4885,建築,word
4886,あの頃は私の家は建築中だった。,sentence
4887,強制,word
4888,トムは私に箱を開けるよう強制した。,sentence
4889,当然,word
4890,あなたがそう考えるのは当然だ。,sentence
4891,後援,word
4892,その会は外務省の後援で開かれた。,sentence
4893,揮,kanji
4894,従業,word
4895,従業員,word
4896,うちの従業員はほとんどが若い人たちだ。,sentence
4897,微,kanji
4898,妙,kanji
4899,微妙,word
4900,その二つの事の間には微妙な違いがある。,sentence
4901,徹,kanji
4902,徹底,word
4903,あなたは徹底した人間嫌いですね。,sentence
4904,奉,kanji
4905,棒,kanji
4906,必ず,word
4907,「必ず戻ってくるからな」というのが、彼の言った言葉です。,sentence
4908,志,word
4909,募,kanji
4910,応募,word
4911,この応募の中から一人を選ばなくてはなりません。,sentence
4912,応援,word
4913,あなたに応援をお願いしたくてここに来ました。,sentence
4914,乑,kanji
4915,衆,kanji
4916,思想,word
4917,彼は自分の思想を作品によって表現した。,sentence
4918,急,word
4919,この川の流れは急だ。,sentence
4920,急速,word
4921,その市場は急速に拡大している。,sentence
4922,性格,word
4923,「母さん、どうして僕ってこんなバカなの？」「性格悪いより、いいよ」,sentence
4924,詞,kanji
4925,息子,word
4926,3歳になったばかりの息子がいます。,sentence
4927,感染,word
4928,トムさんは目の感染がかかっています。,sentence
4929,傷,kanji
4930,感覚,word
4931,あなた自身の感覚を持つことが大切だ。,sentence
4932,幕,kanji
4933,態勢,word
4934,成功,word
4935,あなたが成功したのは努力の結果だ。,sentence
4936,源,kanji
4937,条約は成功しませんでした。,sentence
4938,成績,word
4939,あなたの成績のことで話があります。,sentence
4940,戦い,word
4941,ここが、その戦いのあった所です。,sentence
4942,肙,kanji
4943,絹,kanji
4944,手段,word
4945,あらゆる可能な手段をつくしてみた。,sentence
4946,署,kanji
4947,手紙,word
4948,あす手紙を書くのを忘れないように私に注意してください。,sentence
4949,聖,kanji
4950,手術,word
4951,この手術は成功するかしら、と彼は思った。,sentence
4952,打撃,word
4953,この何ヶ月かはひどい打撃を受けました。,sentence
4954,氶,kanji
4955,丞,kanji
4956,烝,kanji
4957,蒸,kanji
4958,抗,kanji
4959,抵抗,word
4960,あなたが抵抗しても無駄だ。,sentence
4961,裏,kanji
4962,巨,kanji
4963,拒,kanji
4964,拒否,word
4965,その委員会は実行不可能という理由でその提案を拒否した。,sentence
4966,誠,kanji
4967,指定,word
4968,彼は私に読むべき本を３冊指定した。,sentence
4969,賃,kanji
4970,指揮,word
4971,我々は彼の指揮下にいる。,sentence
4972,挑,kanji
4973,挑戦,word
4974,あまりに難しいから挑戦するのはやめることにしたよ。,sentence
4975,授業,word
4976,あなたは月曜日にいくつ授業がありますか。,sentence
4977,提供,word
4978,この情報をすぐに提供してくれ。,sentence
4979,提出,word
4980,この宿題は月曜日に提出することになっている。,sentence
4981,磁,kanji
4982,損失,word
4983,彼の死は国家的な損失だと思います。,sentence
4984,穀,kanji
4985,損害,word
4986,その会社は大損害を受けた。,sentence
4987,撮,kanji
4988,撮影,word
4989,この写真は彼によって撮影された。,sentence
4990,支払い,word
4991,そういうわけで彼は支払いができないのです。,sentence
4992,吴,kanji
4993,誤,kanji
4994,支配,word
4995,いつかは君の支配が終わると思っていたのに。,sentence
4996,政局,word
4997,実際のところ、これは官僚支配の有力な手段なのである。,sentence
4998,救援,word
4999,もし彼の救援がなかったら、私たちは事業に失敗していただろう。,sentence
5000,教室,word
5001,救援隊が到着したとき彼はまだ生きていた。,sentence
5002,文字,word
5003,この教室はきれいにされる。,sentence
5004,潮,kanji
5005,お前は何でもかんでも文字通りに受け取り過ぎなんだよ。,sentence
5006,文部,word
5007,文部省,word
5008,熟,kanji
5009,新幹線,word
5010,新しい新幹線の速いこと！,sentence
5011,旅,word
5012,あなたは一人で旅に出さえすればよい。,sentence
5013,日常,word
5014,多くの人が日常のことについて文を書く。,sentence
5015,諸,kanji
5016,明治,word
5017,遺,kanji
5018,是正,word
5019,奞,kanji
5020,奮,kanji
5021,普及,word
5022,広告の目的は製品の名を消費者に普及させることにある。,sentence
5023,曲,word
5024,あの曲が頭から離れない。,sentence
5025,喿,kanji
5026,操,kanji
5027,最低,word
5028,あなたって、最低。,sentence
5029,尌,kanji
5030,樹,kanji
5031,有名,word
5032,あなたは有名ですか？,sentence
5033,有権,word
5034,有権者,word
5035,唐,kanji
5036,糖,kanji
5037,期限,word
5038,期限は守るようにしてるんだ。,sentence
5039,縦,kanji
5040,未明,word
5041,岡,kanji
5042,鋼,kanji
5043,本来,word
5044,それが彼本来の性格なのだ。,sentence
5045,本格,word
5046,若者達は本来の親の考えに対して反発するものだ。,sentence
5047,本格的,word
5048,本格的な休暇は３年ぶりだ。,sentence
5049,敢,kanji
5050,厳,kanji
5051,材料,word
5052,このケーキは最高の材料で作られている。,sentence
5053,縮,kanji
5054,村,word
5055,あの村に行ったことってある？,sentence
5056,臓,kanji
